2016-01-07,4.75,4.6,4.6,4.77,3138000
2016-01-06,4.75,4.63,4.84,4.84,11564500
2016-01-05,4.74,4.74,4.74,4.85,14726000
2016-01-04,5.26,4.99,4.99,5.28,13329800
2016-01-01,5.25,5.25,5.25,5.25,0
2015-12-31,5.36,5.24,5.25,5.39,10577300
2015-12-30,5.21,5.18,5.29,5.33,11065700
2015-12-29,5.15,5.14,5.2,5.23,9322700
2015-12-28,5.36,5.14,5.15,5.39,14243400
2015-12-24,5.22,5.09,5.17,5.26,10501400
2015-12-23,5.34,5.17,5.2,5.36,10884600
2015-12-22,5.25,5.23,5.35,5.37,11806900
2015-12-21,5.24,5.2,5.25,5.27,9517100
2015-12-18,5.17,5.16,5.24,5.26,11439400
2015-12-17,5.13,5.13,5.17,5.21,12793100
2015-12-16,5.12,5.07,5.14,5.19,10853700
2015-12-15,5.12,5.08,5.1,5.19,6083100
2015-12-14,5.05,5.03,5.13,5.14,8221700
2015-12-11,5.02,4.97,5.07,5.09,8698500
2015-12-10,5.07,4.98,5.01,5.15,11774200
2015-12-09,5.16,5.04,5.1,5.21,11003400
2015-12-08,5.36,5.14,5.18,5.42,17438400
2015-12-07,5.23,5.16,5.41,5.44,22072300
2015-12-04,5.19,5.14,5.21,5.27,16024900
2015-12-03,5.13,5.08,5.15,5.16,10497700
2015-12-02,4.9,4.89,5.11,5.17,20035200
2015-12-01,4.84,4.8,4.92,4.94,9232000
2015-11-30,4.9,4.6,4.88,4.99,22070200
2015-11-27,5.21,4.83,4.84,5.27,31035500
2015-11-26,5.16,5.06,5.08,5.18,11472900
2015-11-25,5.11,5.07,5.12,5.18,11396100
2015-11-24,5.01,5.01,5.09,5.27,14966000
2015-11-23,5.05,5,5.02,5.16,15620200
2015-11-20,5.09,5.01,5.11,5.14,11267600
2015-11-19,5.11,5.01,5.11,5.17,15157900
2015-11-18,5.16,5.01,5.11,5.32,23033000
2015-11-17,5.23,5.03,5.07,5.23,23964500
2015-11-16,4.63,4.61,4.98,4.98,7920400
2015-11-13,4.9,4.72,4.74,4.94,22450700
2015-11-12,5.28,4.93,4.97,5.28,33153800
2015-11-11,4.93,4.92,5.05,5.05,13549600
2015-11-10,4.57,4.56,4.81,4.81,8995100
2015-11-09,4.56,4.5,4.58,4.63,16157000
2015-11-06,4.53,4.51,4.6,4.64,14813100
2015-11-05,4.48,4.44,4.55,4.56,20438300
2015-11-04,4.34,4.34,4.47,4.48,14964100
2015-11-03,4.33,4.29,4.33,4.38,9209700
2015-11-02,4.29,4.26,4.31,4.48,13150200
2015-10-30,4.45,4.38,4.4,4.5,13926400
2015-10-29,4.39,4.29,4.37,4.45,12377800
2015-10-28,4.35,4.33,4.38,4.52,19218300
2015-10-27,4.35,4.19,4.4,4.45,19764600
2015-10-26,4.2,4.17,4.39,4.39,26655200
2015-10-23,4.1,4.06,4.18,4.19,11639100
2015-10-22,4.05,3.98,4.09,4.11,13253400
2015-10-21,4.24,4.02,4.02,4.38,21196200
2015-10-20,4.2,4.19,4.23,4.25,10582600
2015-10-19,4.26,4.17,4.19,4.27,12318000
2015-10-16,4.24,4.15,4.24,4.26,16741500
2015-10-15,4.1,4.08,4.22,4.24,14192700
2015-10-14,4.17,4.12,4.12,4.21,9964900
2015-10-13,4.17,4.12,4.17,4.21,10271300
2015-10-12,4.05,4.04,4.18,4.22,11496500
2015-10-09,4.01,3.99,4.05,4.07,9245200
2015-10-08,4.01,3.96,4.01,4.03,9590300
2015-10-07,3.91,3.91,3.91,3.91,0
2015-10-06,3.91,3.91,3.91,3.91,0
2015-10-05,3.91,3.91,3.91,3.91,0
2015-10-02,3.91,3.91,3.91,3.91,0
2015-10-01,3.91,3.91,3.91,3.91,0
2015-09-30,3.87,3.87,3.91,3.94,4773800
2015-09-29,3.91,3.82,3.87,3.95,7921900
2015-09-28,3.91,3.87,3.97,4.02,5646100
2015-09-25,4.04,3.85,3.89,4.09,9515200
2015-09-24,4.02,4,4.05,4.12,10713900
2015-09-23,3.84,3.82,4.08,4.11,19350100
2015-09-22,3.9,3.84,3.91,3.94,9896200
2015-09-21,3.74,3.72,3.91,3.93,8686300
2015-09-18,3.73,3.7,3.77,3.78,7043900
2015-09-17,3.74,3.69,3.72,3.85,11905200
2015-09-16,3.56,3.54,3.74,3.74,11038100
2015-09-15,3.6,3.56,3.56,3.7,10549700
2015-09-14,3.97,3.75,3.75,4,11037500
2015-09-11,3.97,3.9,3.95,4.02,9948500
2015-09-10,3.91,3.86,3.98,4.03,12181200
2015-09-09,3.86,3.83,3.93,4.03,14968000
2015-09-08,3.63,3.58,3.84,3.84,12221800
2015-09-07,3.61,3.59,3.66,3.72,11882500
2015-09-04,3.55,3.55,3.55,3.55,0
2015-09-03,3.55,3.55,3.55,3.55,0
2015-09-02,3.54,3.53,3.55,3.75,16170700
2015-09-01,3.89,3.71,3.72,3.89,17773400
2015-08-31,4.1,3.9,3.9,4.1,15981500
2015-08-28,3.97,3.91,4.1,4.1,21048200
2015-08-27,3.83,3.71,3.9,4.02,19821400
2015-08-26,3.9,3.9,3.9,4.05,25843500
2015-08-25,4.11,4.11,4.11,4.11,1777600
2015-08-24,4.34,4.33,4.33,4.39,6287300
2015-08-21,4.66,4.54,4.56,4.77,19315000
2015-08-20,4.87,4.73,4.78,4.92,15930000
