2016-01-07,12.03,10.94,10.95,12.03,840900
2016-01-06,12.06,11.8,12.16,12.27,4534800
2016-01-05,11.94,11.5,11.96,12.29,5518200
2016-01-04,13.33,12.06,12.12,13.46,3867300
2016-01-01,13.37,13.37,13.37,13.37,0
2015-12-31,13.61,13.32,13.37,14.08,9843200
2015-12-30,13.41,13.2,13.59,13.69,4329200
2015-12-29,13.19,13.11,13.27,13.49,4294600
2015-12-28,13.88,13.2,13.3,13.98,5237100
2015-12-24,14.1,13.31,13.55,14.1,6573100
2015-12-23,14.8,13.8,13.95,14.8,10022900
2015-12-22,13.86,13.86,14.69,14.84,15277700
2015-12-21,12.89,12.88,13.79,13.96,13474900
2015-12-18,13.03,12.77,12.86,13.1,2630600
2015-12-17,13.14,12.94,13.01,13.2,3654700
2015-12-16,12.91,12.72,12.98,13.1,4189800
2015-12-15,13.08,12.75,12.92,13.26,4639800
2015-12-14,12.27,12.15,12.96,12.98,4715200
2015-12-11,12.19,12.11,12.26,12.46,2223200
2015-12-10,12.1,12.1,12.23,12.45,2363000
2015-12-09,12.13,12.1,12.17,12.31,1919900
2015-12-08,12.36,12.08,12.09,12.47,3173500
2015-12-07,12.7,12.12,12.49,12.86,4542300
2015-12-04,12.95,12.61,12.75,12.99,2750600
2015-12-03,12.83,12.66,12.99,13,3892000
2015-12-02,12.92,12.5,12.81,13.26,4223800
2015-12-01,12.66,12.51,12.69,12.94,3535500
2015-11-30,12.88,11.68,13,13.05,7762500
2015-11-27,13.47,12.19,12.98,13.49,8445900
2015-11-26,13.6,13.35,13.43,13.65,4310000
2015-11-25,13.4,13.34,13.58,13.65,5083700
2015-11-24,13.11,12.91,13.54,13.57,6016000
2015-11-23,13.51,12.99,13.18,13.51,8139700
2015-11-20,13.8,13.45,13.54,13.88,10705900
2015-11-19,13.33,13.2,13.7,13.75,9413100
2015-11-18,13.53,13.28,13.41,13.7,8231700
2015-11-17,13.7,13.37,13.53,14.05,12438400
2015-11-16,12.95,12.9,13.68,13.83,20902500
2015-11-13,12.61,12.38,13.18,13.5,16460100
2015-11-12,12.94,12.6,12.72,13.09,7380300
2015-11-11,12.69,12.58,12.91,12.99,8820100
2015-11-10,12.65,12.4,12.69,12.85,11522700
2015-11-09,12.62,12.48,12.69,12.92,13515800
2015-11-06,12.4,12.4,12.81,13.05,11787400
2015-11-05,12.75,12.49,12.6,13.08,12546100
2015-11-04,12,12,12.55,12.63,8781200
2015-11-03,11.97,11.5,11.95,12.2,8311100
2015-11-02,12.75,11.98,12.04,12.85,13409800
2015-10-30,12.69,12.69,12.78,13.5,11848400
2015-10-29,12.41,12.2,12.42,12.61,3354600
2015-10-28,12.6,12.31,12.41,12.91,5981600
2015-10-27,12.3,11.61,12.72,12.96,7538600
2015-10-26,12.8,12.3,12.44,12.96,6721600
2015-10-23,12.37,12.15,12.55,12.73,9093400
2015-10-22,11.9,11.55,12.37,12.52,9442500
2015-10-21,13.04,11.73,11.88,13.82,12652200
2015-10-20,12.79,12.58,13.02,13.08,7136900
2015-10-19,12.16,12.15,12.83,13.33,19743900
2015-10-16,12.25,11.81,12.12,12.35,10624000
2015-10-15,11.49,11.49,12.19,12.55,13976600
2015-10-14,12.07,11.42,11.45,12.1,9371600
2015-10-13,10.7,10.65,11.86,11.86,17419500
2015-10-12,9.86,9.85,10.78,10.78,12024200
2015-10-09,9.79,9.52,9.8,9.91,4787600
2015-10-08,9.7,9.7,9.79,9.94,3831000
2015-10-07,9.45,9.45,9.45,9.45,0
2015-10-06,9.45,9.45,9.45,9.45,0
2015-10-05,9.45,9.45,9.45,9.45,0
2015-10-02,9.45,9.45,9.45,9.45,0
2015-10-01,9.45,9.45,9.45,9.45,0
2015-09-30,9.33,9.2,9.45,9.47,3097900
2015-09-29,9.47,9.2,9.24,9.47,4099300
2015-09-28,9.85,9.15,9.64,9.88,5796300
2015-09-25,9.76,9.7,9.84,10.1,9922500
2015-09-24,9.77,9.74,9.87,10,4613700
2015-09-23,9.75,9.36,9.76,9.98,6913900
2015-09-22,9.76,9.7,9.99,10.18,7835700
2015-09-21,9.32,9.11,9.75,9.85,6979200
2015-09-18,9.25,9.1,9.32,9.43,7603500
2015-09-17,9.36,9,9.11,9.84,9509800
2015-09-16,8.5,8.41,9.2,9.2,8593700
2015-09-15,8.92,8.3,8.36,9.16,7006700
2015-09-14,10.32,9.19,9.2,10.5,8338100
2015-09-11,10.17,9.88,10.21,10.35,6421400
2015-09-10,10.11,10.01,10.2,10.46,7393000
2015-09-09,10.26,10.02,10.5,10.7,13287400
2015-09-08,9.61,9.18,10.26,10.4,8733500
2015-09-07,9.41,9.32,9.57,9.98,7694400
2015-09-04,9.26,9.26,9.26,9.26,0
2015-09-03,9.26,9.26,9.26,9.26,0
2015-09-02,9.3,9.25,9.26,10.61,8992900
2015-09-01,11.4,10.22,10.22,11.42,10177300
2015-08-31,11.2,11,11.35,11.61,15900700
2015-08-28,10.51,10.19,11.13,11.13,14988900
2015-08-27,9.32,9.25,10.12,10.12,16217400
2015-08-26,10.26,9.2,9.2,10.66,19906200
2015-08-25,10.22,10.22,10.22,10.68,14778700
2015-08-24,11.36,11.35,11.35,11.87,10796400
2015-08-21,13.75,12.61,12.61,14.41,31848700
2015-08-20,12.8,12.8,14.01,14.39,44605200
