2016-01-07,16.45,15.18,15.18,16.45,1556100
2016-01-06,16.56,16.15,16.87,16.97,5290500
2016-01-05,16.3,15.91,16.35,17.32,9041400
2016-01-04,19.6,17.68,17.68,19.7,5869100
2016-01-01,19.64,19.64,19.64,19.64,0
2015-12-31,20.34,19.6,19.64,20.54,5990000
2015-12-30,20.72,20.06,20.3,20.72,8570400
2015-12-29,20.11,20.02,20.79,21.45,14607500
2015-12-28,19.64,19.48,20.05,20.34,10026500
2015-12-24,19.5,19.07,19.22,19.6,5082600
2015-12-23,20.12,19.59,19.68,20.12,6122400
2015-12-22,20.12,19.7,20.06,20.32,6425400
2015-12-21,20.15,19.91,20.08,20.55,7472900
2015-12-18,19.4,19.31,20.19,20.39,11160100
2015-12-17,19.33,19.22,19.45,19.59,7447600
2015-12-16,19.02,18.92,19.13,19.7,6992400
2015-12-15,18.89,18.78,18.93,19.23,5008800
2015-12-14,18.4,18.11,18.9,19.1,6429500
2015-12-11,18.89,18.48,18.53,18.9,6857600
2015-12-10,19.85,19.1,19.19,20.23,8080800
2015-12-09,20.2,19.74,20,20.58,9453500
2015-12-08,20.02,19.83,20.82,21.76,17976400
2015-12-07,19.91,19.39,20.31,20.38,12658400
2015-12-04,20,19.5,19.96,20.2,8549000
2015-12-03,19.83,19.58,20.18,20.3,10686000
2015-12-02,19.6,18.8,20.04,20.35,14018400
2015-12-01,20.98,19.85,19.85,21.3,21094000
2015-11-30,22.61,22.05,22.05,23.89,27698900
2015-11-27,24.5,24.5,24.5,24.5,1015900
2015-11-26,27.22,27.22,27.22,27.22,680100
2015-11-25,30.4,30.4,30.4,30.4,0
2015-11-24,30.4,30.4,30.4,30.4,0
2015-11-23,30.4,30.4,30.4,30.4,0
2015-11-20,30.4,30.4,30.4,30.4,0
2015-11-19,30.4,30.4,30.4,30.4,0
2015-11-18,30.4,30.4,30.4,30.4,0
2015-11-17,30.4,30.4,30.4,30.4,0
2015-11-16,30.4,30.4,30.4,30.4,0
2015-11-13,30.4,30.4,30.4,30.4,0
2015-11-12,30.4,30.4,30.4,30.4,0
2015-11-11,30.4,30.4,30.4,30.4,0
2015-11-10,30.4,30.4,30.4,30.4,0
2015-11-09,30.4,30.4,30.4,30.4,0
2015-11-06,30.4,30.4,30.4,30.4,0
2015-11-05,30.4,30.4,30.4,30.4,0
2015-11-04,30.4,30.4,30.4,30.4,0
2015-11-03,30.4,30.4,30.4,30.4,0
2015-11-02,30.4,30.4,30.4,30.4,0
2015-10-30,30.4,30.4,30.4,30.4,0
2015-10-29,30.4,30.4,30.4,30.4,0
2015-10-28,30.4,30.4,30.4,30.4,0
2015-10-27,30.4,30.4,30.4,30.4,0
2015-10-26,30.4,30.4,30.4,30.4,0
2015-10-23,30.4,30.4,30.4,30.4,0
2015-10-22,30.4,30.4,30.4,30.4,0
2015-10-21,30.4,30.4,30.4,30.4,0
2015-10-20,30.4,30.4,30.4,30.4,0
2015-10-19,30.4,30.4,30.4,30.4,0
2015-10-16,30.4,30.4,30.4,30.4,0
2015-10-15,30.4,30.4,30.4,30.4,0
2015-10-14,30.4,30.4,30.4,30.4,0
2015-10-13,30.4,30.4,30.4,30.4,0
2015-10-12,30.4,30.4,30.4,30.4,0
2015-10-09,30.4,30.4,30.4,30.4,0
2015-10-08,30.4,30.4,30.4,30.4,0
2015-10-07,30.4,30.4,30.4,30.4,0
2015-10-06,30.4,30.4,30.4,30.4,0
2015-10-05,30.4,30.4,30.4,30.4,0
2015-10-02,30.4,30.4,30.4,30.4,0
2015-10-01,30.4,30.4,30.4,30.4,0
2015-09-30,30.4,30.4,30.4,30.4,0
2015-09-29,30.24,30.24,30.24,30.24,0
2015-09-28,27.1,26.92,30.24,30.4,13070600
2015-09-25,30.4,30.4,30.4,30.4,0
2015-09-24,30.4,30.4,30.4,30.4,0
2015-09-23,30.4,30.4,30.4,30.4,0
2015-09-22,30.4,30.4,30.4,30.4,0
2015-09-21,30.4,30.4,30.4,30.4,0
2015-09-18,30.4,30.4,30.4,30.4,0
2015-09-17,30.4,30.4,30.4,30.4,0
2015-09-16,30.4,30.4,30.4,30.4,0
2015-09-15,30.4,30.4,30.4,30.4,0
2015-09-14,30.4,30.4,30.4,30.4,0
2015-09-11,30.4,30.4,30.4,30.4,0
2015-09-10,30.4,30.4,30.4,30.4,0
2015-09-09,30.4,30.4,30.4,30.4,0
2015-09-08,30.4,30.4,30.4,30.4,0
2015-09-07,30.4,30.4,30.4,30.4,0
2015-09-04,30.4,30.4,30.4,30.4,0
2015-09-03,30.4,30.4,30.4,30.4,0
2015-09-02,30.4,30.4,30.4,30.4,0
2015-09-01,30.4,30.4,30.4,30.4,0
2015-08-31,30.4,30.4,30.4,30.4,0
2015-08-28,30.4,30.4,30.4,30.4,0
2015-08-27,30.4,30.4,30.4,30.4,0
2015-08-26,30.4,30.4,30.4,30.4,0
2015-08-25,30.4,30.4,30.4,30.4,0
2015-08-24,30.4,30.4,30.4,30.4,0
2015-08-21,30.4,30.4,30.4,30.4,0
2015-08-20,30.4,30.4,30.4,30.4,0
