2016-01-07,21.1,19.81,19.93,21.19,3417000
2016-01-06,21.39,20.95,21.53,21.56,16087800
2016-01-05,21.38,20.77,21.23,21.88,19268100
2016-01-04,22.49,21.18,21.3,22.75,13066100
2016-01-01,22.49,22.49,22.49,22.49,0
2015-12-31,22.55,22.47,22.49,22.8,9403400
2015-12-30,22.38,22.31,22.57,22.84,10145800
2015-12-29,22.1,22.06,22.38,22.48,6399500
2015-12-28,22.55,22.1,22.12,22.85,10175400
2015-12-24,22.28,22.04,22.48,22.66,8332100
2015-12-23,22.83,22.34,22.38,22.85,12003000
2015-12-22,23.28,22.45,22.76,23.48,15508500
2015-12-21,21.83,21.83,22.74,22.98,27624500
2015-12-18,21.4,21.28,21.8,21.83,19529800
2015-12-17,21.12,21.08,21.3,21.45,9979700
2015-12-16,21.36,21,21.09,21.37,7255700
2015-12-15,21.1,20.88,21.33,21.37,18703100
2015-12-14,20.05,20.05,20.98,21.04,12375400
2015-12-11,20.47,20.31,20.62,20.66,6083000
2015-12-10,20.73,20.37,20.49,20.85,8652400
2015-12-09,20.62,20.57,20.77,20.95,9224500
2015-12-08,21.48,20.55,20.6,21.48,13279200
2015-12-07,21.52,21.36,21.51,21.66,8680300
2015-12-04,21.4,21.3,21.51,21.69,9770700
2015-12-03,21.9,21.46,21.71,21.91,13454700
2015-12-02,21.19,20.92,21.87,22.2,19759000
2015-12-01,21.07,21,21.17,21.25,6780800
2015-11-30,20.7,20.43,21.08,21.12,10898300
2015-11-27,21.39,20.5,20.59,21.39,11652900
2015-11-26,21.39,21.25,21.39,21.58,7853900
2015-11-25,21.09,20.86,21.37,21.49,9357800
2015-11-24,21.34,20.8,21.18,21.38,10276500
2015-11-23,21.35,21.18,21.26,21.6,8293500
2015-11-20,21.56,21.2,21.35,21.69,8626200
2015-11-19,21.29,21.12,21.56,21.58,13454000
2015-11-18,21.6,21.26,21.28,21.78,11200600
2015-11-17,21.99,21.6,21.63,22.3,21443500
2015-11-16,21.9,21.67,21.99,22.17,18860400
2015-11-13,21.9,21.78,22.41,22.73,25058800
2015-11-12,22.4,21.8,22.15,22.42,14762900
2015-11-11,22.41,22.03,22.31,22.46,14000800
2015-11-10,22.24,22.02,22.17,22.62,13882400
2015-11-09,22.5,22.2,22.25,23.15,28878900
2015-11-06,21.96,21.96,22.47,22.62,17160200
2015-11-05,21.69,21.69,21.96,22.62,27009800
2015-11-04,21.38,21.38,21.97,21.98,17536600
2015-11-03,21.11,20.8,21.11,21.52,16072000
2015-11-02,21.9,21,21.1,22.05,12636000
2015-10-30,22.07,21.65,21.92,22.28,14284400
2015-10-29,22.1,21.68,21.92,22.14,9682300
2015-10-28,22.27,21.79,21.9,22.5,19053500
2015-10-27,21.69,21.58,22.19,22.23,38360900
2015-10-26,21.6,21.16,21.64,21.98,26564700
2015-10-23,21.05,20.61,21.02,21.4,16071600
2015-10-22,19.98,19.9,20.59,20.72,15497800
2015-10-21,21.28,19.33,19.69,21.53,23129500
2015-10-20,21.16,20.56,21.26,21.66,21765400
2015-10-19,20.78,20.44,21.12,21.65,28632300
2015-10-16,20.72,20.08,20.32,20.8,20473500
2015-10-15,19.94,19.83,20.23,20.28,10771900
2015-10-14,20.05,19.75,20,20.36,13952200
2015-10-13,19.81,19.56,20.09,20.39,15540000
2015-10-12,19.2,19.15,19.8,20.1,24872900
2015-10-09,19,18.71,19.08,19.17,14801900
2015-10-08,19.82,18.53,19.06,19.82,31290200
2015-10-07,18.8,18.8,18.8,18.8,0
2015-10-06,18.8,18.8,18.8,18.8,0
2015-10-05,18.8,18.8,18.8,18.8,0
2015-10-02,18.8,18.8,18.8,18.8,0
2015-10-01,18.8,18.8,18.8,18.8,0
2015-09-30,19,18.6,18.8,19.69,16036500
2015-09-29,18.57,18.05,18.36,18.57,8477900
2015-09-28,18.09,18.07,18.73,18.78,9803500
2015-09-25,18.33,17.81,18.06,18.48,6666900
2015-09-24,18.51,18.2,18.38,18.58,5600700
2015-09-23,18.5,18.16,18.2,19.22,17097600
2015-09-22,18.86,18.57,18.87,19.18,10196900
2015-09-21,18.43,18.3,18.85,18.99,10117800
2015-09-18,18.8,18.2,18.51,18.99,7234400
2015-09-17,18.6,18.52,18.56,19.65,20709700
2015-09-16,17.9,17.73,18.88,19.53,13843200
2015-09-15,18.17,17.6,17.92,18.17,10309000
2015-09-14,18.4,17.51,18.47,18.6,22931500
2015-09-11,18.5,18.2,18.39,18.79,10395100
2015-09-10,18.3,18.13,18.59,18.99,12614400
2015-09-09,17.9,17.83,18.65,19.02,22174200
2015-09-08,17.18,16.8,17.93,18,11527000
2015-09-07,18.39,17.45,17.53,18.73,18899300
2015-09-04,18.39,18.39,18.39,18.39,0
2015-09-03,18.39,18.39,18.39,18.39,0
2015-09-02,17.36,17,18.39,18.46,25090000
2015-09-01,18.5,17.6,17.94,18.76,12986600
2015-08-31,18.99,18.4,18.78,19.35,13066100
2015-08-28,19.02,18.6,19.2,19.7,18170900
2015-08-27,18,17.93,18.94,18.98,19449700
2015-08-26,17.2,15.15,17.78,18.05,28884200
2015-08-25,16.5,15.63,16.73,18,36514000
2015-08-24,18,16.99,17.11,18.6,40263100
2015-08-21,19.51,18.85,18.88,19.9,16546000
2015-08-20,20.2,19.6,19.65,20.2,13274500
