月线	000001	上证指数										
时间	开盘价	最高价	最低价	收盘价	成交量	成交额	MA.MA1	MA.MA2	MA.MA3	MA.MA4	MA.MA5	MA.MA6		
200607	1677.311035	1757.472046	1611.162964	1612.733032	50658700	911272064	1532.952393	1357.497314	1261.139893	1332.542603
200606	1639.672974	1695.579956	1512.520996	1672.21106	56676864	1075434752	1470.211914	1311.7854	1247.541748	1331.809082
200605	1446.991943	1678.598999	1446.991943	1641.300049	67851494	1261933312	1387.378906	1260.843994	1229.95813	1325.970337
200604	1298.68396	1444.713989	1298.68396	1440.223022	44278201	914328704	1291.330322	1205.017334	1217.721069	1317.834473
200603	1299.154053	1313.125	1238.156006	1298.295044	25451612	567031488	1223.137695	1169.088989	1212.812988	1314.77063
200602	1263.003052	1304.613037	1256.807983	1299.030029	23571188	543782656	1182.042236	1145.333252	1217.208374	1317.06604
200601	1163.878052	1262.087036	1161.906006	1258.046021	22689672	518485408	1153.359009	1131.344727	1222.215088	1321.164307
200512	1098.784058	1173.063965	1074.006958	1161.057007	14150974	379093824	1134.309448	1123.663818	1237.108032	1328.454224
200511	1091.677002	1122.879028	1074.297974	1099.260986	14052964	396481248	1118.704712	1138.158447	1258.834595	1339.286255
200510	1153.671997	1165.666016	1067.406982	1092.817017	13083839	306120288	1115.039917	1147.414673	1290.952637	1355.186157
200509	1163.699951	1223.564941	1129.053955	1155.614014	25513585	597111872	1108.624268	1164.782471	1320.065186	1369.473755
200508	1082.796021	1201.755005	1081.118042	1162.797974	29168348	768863232	1109.330566	1183.298096	1341.820923	1381.305908
200507	1077.312988	1097.634033	1004.080994	1083.032959	13687094	377405088	1113.018188	1199.072021	1358.533203	1392.943726
200506	1059.609985	1146.416992	998.2280273	1080.937988	19084921	486280032	1157.612183	1230.424805	1374.242798	1406.836426
200505	1160.619995	1165.390015	1043.276001	1060.738037	9081092	223922432	1179.789307	1256.537109	1387.611084	1416.060425
200504	1180.373047	1254.31897	1135.733032	1159.145996	18111216	388548960	1220.940674	1289.083618	1402.932251	1428.508423
200503	1305.249023	1326.07605	1162.031006	1181.235962	18662531	375598432	1257.265869	1313.085205	1416.073975	1440.120239
200502	1189.500977	1328.532959	1187.26001	1306.003052	12751334	257579280	1285.125732	1350.552124	1430.849365	1453.466309
200501	1260.781982	1268.855957	1189.21106	1191.822998	10714010	206209296	1303.237305	1379.51062	1439.850342	1465.486572
200412	1340.916016	1352.454956	1264.151978	1266.495972	12792132	237372256	1333.285034	1434.490601	1459.072388	1480.812256
200411	1317.657959	1387.342041	1290.988037	1340.770996	18449593	320007296	1357.226318	1475.347656	1471.81958	1496.354126
200410	1395.668945	1437.572021	1289.873047	1320.536011	17310360	274668960	1368.904419	1500.343506	1480.309937	1502.186279
200409	1340.75	1496.213989	1259.432007	1396.560059	24338297	415394368	1415.978394	1517.994385	1489.879761	1513.760132
200408	1381.876953	1424.552979	1310.024048	1342.062012	11480192	190773840	1455.783936	1518.060791	1495.04248	1520.671753
200407	1398.197998	1466.784058	1366.503052	1386.202026	15533713	240831120	1535.696045	1518.684814	1495.822144	1526.759521
200406	1555.562012	1580.569946	1376.218018	1399.161987	16995800	237253760	1593.468994	1516.780762	1498.221069	1530.275146
200405	1600.625977	1606.072021	1508.64502	1555.906006	11628816	162512640	1631.782471	1519.062866	1503.637817	1538.502075
200404	1744.708984	1783.006958	1572.22998	1595.587036	32576236	404251968	1620.01001	1511.146484	1504.92334	1544.905151
200403	1676.222046	1760.07605	1634.709961	1741.623047	35672256	468341440	1580.337646	1500.190186	1508.474854	1548.024536
200402	1630.654053	1730.279053	1585.958008	1675.067017	45238832	595819520	1501.673584	1483.654053	1503.973389	1548.799316
200401	1492.723999	1634.412964	1491.69397	1590.729004	25105033	356958016	1440.092407	1468.291382	1506.857666	1554.101807
200312	1398.706055	1525.29895	1398.706055	1497.043945	29840652	469573056	1406.343262	1460.276489	1503.108032	1565.088013
200311	1346.480957	1423.582031	1307.39502	1397.224976	18874504	309617440	1402.282959	1461.765259	1511.643311	1589.121094
200310	1366.20105	1411.880005	1334.784058	1348.302979	10668502	164454800	1420.042603	1472.024414	1521.977295	1616.355347
200309	1423.353027	1456.552979	1348.222046	1367.161011	11442616	155248016	1465.634277	1472.959473	1530.797119	1642.051392
200308	1476.469971	1497.102051	1406.68103	1421.983032	9533071	129856488	1496.490723	1479.661621	1537.022461	1666.905151
200307	1485.520996	1540.19397	1464.865967	1476.741943	15157214	210929936	1514.209717	1488.212891	1548.221802	1684.811768
200306	1577.987061	1582.411987	1483.686035	1486.024048	15955902	240738144	1521.247803	1498.700439	1561.784424	1704.440552
200305	1522.980957	1581.612061	1477.251953	1576.260986	19437355	265931648	1524.006104	1516.759766	1571.94165	1724.022217
200304	1513.000977	1649.603027	1473.265991	1521.44397	37585705	542571200	1480.284546	1524.293091	1581.371826	1740.50061
200303	1511.584961	1529.751953	1447.014038	1510.578003	13280256	177241968	1462.832275	1545.424194	1597.006592	1755.162109
200302	1499.166016	1524.750977	1474.470947	1511.932007	10349996	147642448	1462.21582	1545.939697	1617.49353	1768.481567
200301	1347.432983	1508.588013	1311.68396	1499.814941	19562713	318844000	1476.153076	1561.521484	1652.798584	1785.457031
200212	1432.029053	1439.849976	1348.713989	1357.654053	10888189	157407392	1509.513672	1571.93042	1688.520508	1802.914429
200211	1507.383057	1573.104004	1353.139038	1434.182007	12083801	180638128	1568.301636	1588.63501	1726.59729	1821.929688
200210	1577.052002	1577.052002	1488.678955	1507.495972	7525285	123150552	1628.016357	1594.383545	1760.526733	1837.275269
200209	1666.340942	1680.279053	1577.530029	1581.618042	8659044	111035904	1629.663696	1608.230957	1783.110962	1848.236206
200208	1650.053955	1696.276978	1624.04895	1666.618042	11408472	136551936	1646.889893	1624.868408	1807.310303	1855.522949
200207	1736.292969	1741.917969	1647.265015	1651.593994	20256627	241564032	1634.34729	1627.123657	1827.65332	1857.121582
200206	1510.246948	1748.890015	1455.305054	1732.755005	24603377	348874016	1608.968506	1638.450928	1848.604248	1853.234985
200205	1669.870972	1670.916992	1506.541992	1515.733032	10971500	128014544	1560.750732	1648.589233	1860.031006	1841.029175
200204	1598.026001	1680.297974	1575.972046	1667.749023	18414776	225825248	1586.798218	1689.047607	1879.752319	1838.33728
200203	1521.527954	1693.873047	1494.833984	1603.905029	28916214	380961984	1602.847046	1744.075806	1897.424805	1832.897583
200202	1494.577026	1544.921021	1476.133057	1524.70105	8264808	119100016	1619.900024	1805.110962	1918.406494	1831.790771
200201	1643.484985	1643.5	1339.199951	1491.665039	13250928	202123616	1667.933228	1864.559326	1938.576904	1835.20459
200112	1751.051025	1776.019043	1593.026001	1645.970947	13513731	172025744	1736.427734	1926.670166	1958.721313	1838.864502
200111	1692.350952	1748	1550.464966	1747.993042	14379308	207392496	1791.297241	1957.991211	1968.238892	1840.312866
200110	1766.133057	1773.797974	1514.862061	1689.170044	13363824	205149680	1885.304443	1989.752563	1970.85022	1824.690674
200109	1831.703003	1888.901001	1750.764038	1764.866943	11896028	182422624	1990.321899	2028.183228	1972.120483	1805.749146
200108	1925.239014	1990.698975	1795.567017	1834.137939	16785708	214890992	2061.185303	2058.757568	1960.626953	1785.521973
200107	2220.418945	2223.207031	1909.296997	1920.317993	19702833	230088272	2116.912598	2071.472656	1937.249023	1760.720337
200106	2216.560059	2245.435059	2157.12207	2218.029053	30974150	321921088	2124.685059	2070.457031	1912.982056	1734.532349
200105	2119.897949	2222.650879	2119.894043	2214.25708	28388755	332358080	2094.200439	2050.773926	1877.308594	1698.821411
200104	2117.449951	2179.740967	2081.644043	2119.184082	34066118	446675552	2066.044434	2031.701904	1845.130859	1666.593262
200103	1959.009033	2112.878906	1953.720947	2112.774902	28220249	351541856	2056.330078	2012.59436	1820.527344	1636.531006
200102	2069.855957	2072.547119	1893.782959	1959.180054	11689410	125088728	2026.032593	1990.772095	1794.96167	1607.535034
200101	2077.075928	2131.97998	2007.706055	2065.605957	18107440	182685808	2016.228882	1978.486328	1781.473999	1580.569824
200012	2073.089111	2097.289063	2024.286011	2073.477051	22591038	253660384	2007.34729	1951.947998	1742.159912	1555.613525
200011	1961.081055	2125.724121	1959.720947	2070.613037	26624470	251079568	1997.359741	1916.058228	1694.532471	1531.137817
200010	1912.07605	1980.625977	1896.944946	1961.286987	13540540	129495216	1968.858398	1862.496704	1648.904541	1509.157593
200009	2009.151001	2026.350952	1874.209961	1910.161011	15121542	154312992	1955.511719	1803.026001	1605.344482	1488.562866
200008	2027.012939	2114.521973	1980.344971	2021.198975	34797683	375744512	1940.743774	1755.507202	1566.57019	1466.324829
200007	1917.442017	2024.998047	1888.249023	2023.53894	28027305	321370112	1896.548828	1703.843506	1522.845215	1439.169312
200006	1900.532959	1953.338989	1884.615967	1928.105957	30983699	310276032	1834.756592	1658.559937	1484.039063	1412.481934
200005	1848.172974	1908.30603	1695.531006	1894.553955	21608336	209862944	1756.13501	1628.460693	1448.499634	1388.015015
200004	1799.574951	1858.265015	1746.302002	1836.321045	29798774	298831456	1650.540283	1599.151123	1415.916626	1362.85083
200003	1720.597046	1811.062988	1596.072021	1800.224976	45108774	467254880	1570.27063	1584.461914	1381.611694	1340.986572
200002	1591.444946	1770.880005	1583.582031	1714.578003	35233811	372088416	1511.138306	1532.371948	1357.446411	1317.558472
200001	1368.692993	1547.708008	1361.213989	1534.996948	23509856	289249120	1482.363037	1473.006958	1338.677612	1301.10791
199912	1434.978027	1461.899048	1341.052002	1366.579956	7746828	107463576	1500.786621	1435.312744	1332.488159	1289.600098
199911	1501.734985	1506.994019	1427.348999	1434.973022	8462302	122135528	1547.762207	1407.66333	1331.331421	1285.723145
199910	1568.238037	1568.375	1452.708984	1504.562988	6655524	100366896	1598.653198	1377.633423	1321.733765	1280.730225
199909	1627.821045	1695.644043	1556.73999	1570.702026	14978681	162287472	1553.605835	1341.846924	1306.832275	1277.036377
199908	1607.062012	1658.688965	1546.837036	1627.11499	20812521	236753472	1463.650757	1309.518433	1289.442871	1265.833496
199907	1678.838013	1678.838013	1471.509033	1601.458008	29636531	366656896	1369.838623	1268.538574	1267.792236	1246.271973
199906	1283.300049	1756.18396	1259	1689.427979	50140716	544835136	1267.564453	1232.682373	1244.700684	1225.048218
199905	1120.907959	1303.47998	1047.833008	1279.32605	14982324	228271424	1156.613525	1178.761841	1219.249023	1199.301147
199904	1158.68103	1210.099976	1087.793945	1120.927002	10991266	161965424	1130.088135	1182.521118	1210.151855	1191.088379
199903	1092.14502	1179.650024	1084.156006	1158.053955	9517971	136476416	1155.386108	1204.348633	1215.158569	1186.281128
199902	1131.651001	1131.660034	1064.17395	1090.087036	1750924	27564678	1167.238525	1229.66394	1216.743896	1176.863525
199901	1144.887939	1174.427002	1104.500977	1134.672974	6256500	92861176	1197.800415	1255	1224.753052	1167.525269
199812	1249.006958	1251.868042	1125.55896	1146.699951	5629726	72169576	1200.9104	1265.834351	1232.278564	1157.118774
199811	1217.338013	1300.151978	1210.845947	1247.416992	11615065	121672400	1234.954224	1271.817261	1244.630859	1145.703735
199810	1245.737061	1263.713013	1191.557007	1217.31604	10332120	116726232	1253.311279	1269.366943	1243.990967	1125.578247
199809	1142.5	1264.397949	1123.63501	1242.895996	12035932	154811648	1292.089233	1267.045532	1235.138794	1107.706421
199808	1315.13501	1315.469971	1043.021973	1150.223022	8056724	115686208	1312.199585	1256.718628	1221.231079	1084.822754
